area,date,interest,OK furniture,isPartial,brand,year,month,week,is_zero
ZA,2017-05-21,8,10,False,Lewis,2017,5,20,0
ZA,2017-05-21,0,10,False,Beares,2017,5,20,1
ZA,2017-05-21,0,10,False,Best Home & Electric,2017,5,20,1
ZA,2017-05-21,0,10,False,Best Home and Electric,2017,5,20,1
ZA,2017-05-21,0,10,False,Best Home,2017,5,20,1
ZA,2017-05-21,12,10,False,Dial a Bed,2017,5,20,0
ZA,2017-05-21,0,10,False,The Bed Centre,2017,5,20,1
ZA,2017-05-21,0,10,False,Bed centre,2017,5,20,1
ZA,2017-05-21,6,10,False,The Bed Shop,2017,5,20,0
ZA,2017-05-21,0,10,False,Tafelberg,2017,5,20,1
ZA,2017-05-21,0,10,False,The Mattress King,2017,5,20,1
ZA,2017-05-21,0,10,False,Mattress Gallery,2017,5,20,1
ZA,2017-05-21,0,10,False,Mattress Warehouse,2017,5,20,1
ZA,2017-05-21,0,10,False,Ericssons,2017,5,20,1
ZA,2017-05-28,16,39,False,Bradlows,2017,5,21,0
ZA,2017-05-28,8,39,False,Russells,2017,5,21,0
ZA,2017-05-28,2,39,False,Rochester,2017,5,21,0
ZA,2017-05-28,2,39,False,Sleepmasters,2017,5,21,0
ZA,2017-05-28,39,39,False,OK Furniture,2017,5,21,0
ZA,2017-05-28,10,39,False,House and Home,2017,5,21,0
ZA,2017-05-28,2,39,False,House & Home,2017,5,21,0
ZA,2017-05-28,4,39,False,Lewis,2017,5,21,0
ZA,2017-05-28,0,39,False,Beares,2017,5,21,1
ZA,2017-05-28,0,39,False,Best Home & Electric,2017,5,21,1
ZA,2017-05-28,0,39,False,Best Home and Electric,2017,5,21,1
ZA,2017-05-28,0,39,False,Best Home,2017,5,21,1
ZA,2017-05-28,6,39,False,Dial a Bed,2017,5,21,0
ZA,2017-05-28,0,39,False,The Bed Centre,2017,5,21,1
ZA,2017-05-28,0,39,False,Bed centre,2017,5,21,1
ZA,2017-05-28,6,39,False,The Bed Shop,2017,5,21,0
ZA,2017-05-28,2,39,False,Tafelberg,2017,5,21,0
ZA,2017-05-28,0,39,False,The Mattress King,2017,5,21,1
ZA,2017-05-28,0,39,False,Mattress Gallery,2017,5,21,1
ZA,2017-05-28,0,39,False,Mattress Warehouse,2017,5,21,1
ZA,2017-05-28,0,39,False,Ericssons,2017,5,21,1
ZA,2017-06-04,10,14,False,Bradlows,2017,6,22,0
ZA,2017-06-04,2,14,False,Russells,2017,6,22,0
ZA,2017-06-04,0,14,False,Rochester,2017,6,22,1
ZA,2017-06-04,0,14,False,Sleepmasters,2017,6,22,1
ZA,2017-06-04,14,14,False,OK Furniture,2017,6,22,0
ZA,2017-06-04,10,14,False,House and Home,2017,6,22,0
ZA,2017-06-04,2,14,False,House & Home,2017,6,22,0
ZA,2017-06-04,6,14,False,Lewis,2017,6,22,0
ZA,2017-06-04,0,14,False,Beares,2017,6,22,1
ZA,2017-06-04,0,14,False,Best Home & Electric,2017,6,22,1
ZA,2017-06-04,0,14,False,Best Home and Electric,2017,6,22,1
ZA,2017-06-04,0,14,False,Best Home,2017,6,22,1
ZA,2017-06-04,2,14,False,Dial a Bed,2017,6,22,0
ZA,2017-06-04,0,14,False,The Bed Centre,2017,6,22,1
ZA,2017-06-04,0,14,False,Bed centre,2017,6,22,1
ZA,2017-06-04,0,14,False,The Bed Shop,2017,6,22,1
ZA,2017-06-04,2,14,False,Tafelberg,2017,6,22,0
ZA,2017-06-04,0,14,False,The Mattress King,2017,6,22,1
ZA,2017-06-04,0,14,False,Mattress Gallery,2017,6,22,1
ZA,2017-06-04,0,14,False,Mattress Warehouse,2017,6,22,1
ZA,2017-06-04,2,14,False,Ericssons,2017,6,22,0
ZA,2017-06-11,4,13,False,Bradlows,2017,6,23,0
ZA,2017-06-11,0,13,False,Russells,2017,6,23,1
ZA,2017-06-11,0,13,False,Rochester,2017,6,23,1
ZA,2017-06-11,0,13,False,Sleepmasters,2017,6,23,1
ZA,2017-06-11,13,13,False,OK Furniture,2017,6,23,0
ZA,2017-06-11,6,13,False,House and Home,2017,6,23,0
ZA,2017-06-11,2,13,False,House & Home,2017,6,23,0
ZA,2017-06-11,2,13,False,Lewis,2017,6,23,0
ZA,2017-06-11,0,13,False,Beares,2017,6,23,1
ZA,2017-06-11,0,13,False,Best Home & Electric,2017,6,23,1
ZA,2017-06-11,0,13,False,Best Home and Electric,2017,6,23,1
ZA,2017-06-11,0,13,False,Best Home,2017,6,23,1
ZA,2017-06-11,4,13,False,Dial a Bed,2017,6,23,0
ZA,2017-06-11,0,13,False,The Bed Centre,2017,6,23,1
ZA,2017-06-11,0,13,False,Bed centre,2017,6,23,1
ZA,2017-06-11,0,13,False,The Bed Shop,2017,6,23,1
ZA,2017-06-11,4,13,False,Tafelberg,2017,6,23,0
ZA,2017-06-11,2,13,False,The Mattress King,2017,6,23,0
ZA,2017-06-11,0,13,False,Mattress Gallery,2017,6,23,1
ZA,2017-06-11,2,13,False,Mattress Warehouse,2017,6,23,0
ZA,2017-06-11,0,13,False,Ericssons,2017,6,23,1
ZA,2017-06-18,2,10,False,Bradlows,2017,6,24,0
ZA,2017-06-18,4,10,False,Russells,2017,6,24,0
ZA,2017-06-18,6,10,False,Rochester,2017,6,24,0
ZA,2017-06-18,2,10,False,Sleepmasters,2017,6,24,0
ZA,2017-06-18,10,10,False,OK Furniture,2017,6,24,0
ZA,2017-06-18,8,10,False,House and Home,2017,6,24,0
ZA,2017-06-18,2,10,False,House & Home,2017,6,24,0
ZA,2017-06-18,10,10,False,Lewis,2017,6,24,0
ZA,2017-06-18,0,10,False,Beares,2017,6,24,1
ZA,2017-06-18,0,10,False,Best Home & Electric,2017,6,24,1
ZA,2017-06-18,0,10,False,Best Home and Electric,2017,6,24,1
ZA,2017-06-18,4,10,False,Best Home,2017,6,24,0
ZA,2017-06-18,4,10,False,Dial a Bed,2017,6,24,0
ZA,2017-06-18,2,10,False,The Bed Centre,2017,6,24,0
ZA,2017-06-18,2,10,False,Bed centre,2017,6,24,0
ZA,2017-06-18,2,10,False,The Bed Shop,2017,6,24,0
ZA,2017-06-18,6,10,False,Tafelberg,2017,6,24,0
ZA,2017-06-18,0,10,False,The Mattress King,2017,6,24,1
ZA,2017-06-18,0,10,False,Mattress Gallery,2017,6,24,1
ZA,2017-06-18,0,10,False,Mattress Warehouse,2017,6,24,1
ZA,2017-06-18,2,10,False,Ericssons,2017,6,24,0
ZA,2017-06-25,9,13,False,Bradlows,2017,6,25,0
ZA,2017-06-25,0,13,False,Russells,2017,6,25,1
ZA,2017-06-25,0,13,False,Rochester,2017,6,25,1
ZA,2017-06-25,2,13,False,Sleepmasters,2017,6,25,0
ZA,2017-06-25,13,13,False,OK Furniture,2017,6,25,0
ZA,2017-06-25,20,13,False,House and Home,2017,6,25,0
ZA,2017-06-25,0,13,False,House & Home,2017,6,25,1
ZA,2017-06-25,7,13,False,Lewis,2017,6,25,0
ZA,2017-06-25,0,13,False,Beares,2017,6,25,1
ZA,2017-06-25,0,13,False,Best Home & Electric,2017,6,25,1
ZA,2017-06-25,0,13,False,Best Home and Electric,2017,6,25,1
ZA,2017-06-25,0,13,False,Best Home,2017,6,25,1
ZA,2017-06-25,7,13,False,Dial a Bed,2017,6,25,0
ZA,2017-06-25,0,13,False,The Bed Centre,2017,6,25,1
ZA,2017-06-25,0,13,False,Bed centre,2017,6,25,1
ZA,2017-06-25,4,13,False,The Bed Shop,2017,6,25,0
ZA,2017-06-25,7,13,False,Tafelberg,2017,6,25,0
ZA,2017-06-25,2,13,False,The Mattress King,2017,6,25,0
ZA,2017-06-25,0,13,False,Mattress Gallery,2017,6,25,1
ZA,2017-06-25,2,13,False,Mattress Warehouse,2017,6,25,0
ZA,2017-06-25,0,13,False,Ericssons,2017,6,25,1
ZA,2017-07-02,4,19,False,Bradlows,2017,7,26,0
ZA,2017-07-02,6,19,False,Russells,2017,7,26,0
ZA,2017-07-02,0,19,False,Rochester,2017,7,26,1
ZA,2017-07-02,0,19,False,Sleepmasters,2017,7,26,1
ZA,2017-07-02,19,19,False,OK Furniture,2017,7,26,0
ZA,2017-07-02,12,19,False,House and Home,2017,7,26,0
ZA,2017-07-02,0,19,False,House & Home,2017,7,26,1
ZA,2017-07-02,6,19,False,Lewis,2017,7,26,0
ZA,2017-07-02,0,19,False,Beares,2017,7,26,1
ZA,2017-07-02,0,19,False,Best Home & Electric,2017,7,26,1
ZA,2017-07-02,0,19,False,Best Home and Electric,2017,7,26,1
ZA,2017-07-02,4,19,False,Best Home,2017,7,26,0
ZA,2017-07-02,2,19,False,Dial a Bed,2017,7,26,0
ZA,2017-07-02,0,19,False,The Bed Centre,2017,7,26,1
ZA,2017-07-02,0,19,False,Bed centre,2017,7,26,1
ZA,2017-07-02,4,19,False,The Bed Shop,2017,7,26,0
ZA,2017-07-02,4,19,False,Tafelberg,2017,7,26,0
ZA,2017-07-02,0,19,False,The Mattress King,2017,7,26,1
ZA,2017-07-02,0,19,False,Mattress Gallery,2017,7,26,1
ZA,2017-07-02,0,19,False,Mattress Warehouse,2017,7,26,1
ZA,2017-07-02,0,19,False,Ericssons,2017,7,26,1
ZA,2017-07-09,6,2,False,Bradlows,2017,7,27,0
ZA,2017-07-09,4,2,False,Russells,2017,7,27,0
ZA,2017-07-09,4,2,False,Rochester,2017,7,27,0
ZA,2017-07-09,0,2,False,Sleepmasters,2017,7,27,1
ZA,2017-07-09,2,2,False,OK Furniture,2017,7,27,0
ZA,2017-07-09,12,2,False,House and Home,2017,7,27,0
ZA,2017-07-09,0,2,False,House & Home,2017,7,27,1
ZA,2017-07-09,16,2,False,Lewis,2017,7,27,0
ZA,2017-07-09,0,2,False,Beares,2017,7,27,1
ZA,2017-07-09,0,2,False,Best Home & Electric,2017,7,27,1
ZA,2017-07-09,0,2,False,Best Home and Electric,2017,7,27,1
ZA,2017-07-09,0,2,False,Best Home,2017,7,27,1
ZA,2017-07-09,2,2,False,Dial a Bed,2017,7,27,0
ZA,2017-07-09,0,2,False,The Bed Centre,2017,7,27,1
ZA,2017-07-09,4,2,False,Bed centre,2017,7,27,0
ZA,2017-07-09,4,2,False,The Bed Shop,2017,7,27,0
ZA,2017-07-09,6,2,False,Tafelberg,2017,7,27,0
ZA,2017-07-09,2,2,False,The Mattress King,2017,7,27,0
ZA,2017-07-09,0,2,False,Mattress Gallery,2017,7,27,1
ZA,2017-07-09,4,2,False,Mattress Warehouse,2017,7,27,0
ZA,2017-07-09,0,2,False,Ericssons,2017,7,27,1
ZA,2017-07-16,10,21,False,Bradlows,2017,7,28,0
ZA,2017-07-16,2,21,False,Russells,2017,7,28,0
ZA,2017-07-16,2,21,False,Rochester,2017,7,28,0
ZA,2017-07-16,0,21,False,Sleepmasters,2017,7,28,1
ZA,2017-07-16,21,21,False,OK Furniture,2017,7,28,0
ZA,2017-07-16,8,21,False,House and Home,2017,7,28,0
ZA,2017-07-16,0,21,False,House & Home,2017,7,28,1
ZA,2017-07-16,0,21,False,Lewis,2017,7,28,1
ZA,2017-07-16,0,21,False,Beares,2017,7,28,1
ZA,2017-07-16,0,21,False,Best Home & Electric,2017,7,28,1
ZA,2017-07-16,0,21,False,Best Home and Electric,2017,7,28,1
ZA,2017-07-16,0,21,False,Best Home,2017,7,28,1
ZA,2017-07-16,10,21,False,Dial a Bed,2017,7,28,0
ZA,2017-07-16,2,21,False,The Bed Centre,2017,7,28,0
ZA,2017-07-16,2,21,False,Bed centre,2017,7,28,0
ZA,2017-07-16,0,21,False,The Bed Shop,2017,7,28,1
ZA,2017-07-16,2,21,False,Tafelberg,2017,7,28,0
ZA,2017-07-16,0,21,False,The Mattress King,2017,7,28,1
ZA,2017-07-16,0,21,False,Mattress Gallery,2017,7,28,1
ZA,2017-07-16,6,21,False,Mattress Warehouse,2017,7,28,0
ZA,2017-07-16,0,21,False,Ericssons,2017,7,28,1
ZA,2017-07-23,4,15,False,Bradlows,2017,7,29,0
ZA,2017-07-23,2,15,False,Russells,2017,7,29,0
ZA,2017-07-23,2,15,False,Rochester,2017,7,29,0
ZA,2017-07-23,2,15,False,Sleepmasters,2017,7,29,0
ZA,2017-07-23,15,15,False,OK Furniture,2017,7,29,0
ZA,2017-07-23,15,15,False,House and Home,2017,7,29,0
ZA,2017-07-23,0,15,False,House & Home,2017,7,29,1
ZA,2017-07-23,4,15,False,Lewis,2017,7,29,0
ZA,2017-07-23,0,15,False,Beares,2017,7,29,1
ZA,2017-07-23,0,15,False,Best Home & Electric,2017,7,29,1
ZA,2017-07-23,0,15,False,Best Home and Electric,2017,7,29,1
ZA,2017-07-23,0,15,False,Best Home,2017,7,29,1
ZA,2017-07-23,2,15,False,Dial a Bed,2017,7,29,0
ZA,2017-07-23,0,15,False,The Bed Centre,2017,7,29,1
ZA,2017-07-23,2,15,False,Bed centre,2017,7,29,0
ZA,2017-07-23,2,15,False,The Bed Shop,2017,7,29,0
ZA,2017-07-23,4,15,False,Tafelberg,2017,7,29,0
ZA,2017-07-23,0,15,False,The Mattress King,2017,7,29,1
ZA,2017-07-23,0,15,False,Mattress Gallery,2017,7,29,1
ZA,2017-07-23,2,15,False,Mattress Warehouse,2017,7,29,0
ZA,2017-07-23,0,15,False,Ericssons,2017,7,29,1
ZA,2017-07-30,11,17,False,Bradlows,2017,7,30,0
ZA,2017-07-30,4,17,False,Russells,2017,7,30,0
ZA,2017-07-30,6,17,False,Rochester,2017,7,30,0
ZA,2017-07-30,0,17,False,Sleepmasters,2017,7,30,1
ZA,2017-07-30,17,17,False,OK Furniture,2017,7,30,0
ZA,2017-07-30,8,17,False,House and Home,2017,7,30,0
ZA,2017-07-30,2,17,False,House & Home,2017,7,30,0
ZA,2017-07-30,6,17,False,Lewis,2017,7,30,0
ZA,2017-07-30,2,17,False,Beares,2017,7,30,0
ZA,2017-07-30,0,17,False,Best Home & Electric,2017,7,30,1
ZA,2017-07-30,0,17,False,Best Home and Electric,2017,7,30,1
ZA,2017-07-30,2,17,False,Best Home,2017,7,30,0
ZA,2017-07-30,4,17,False,Dial a Bed,2017,7,30,0
ZA,2017-07-30,0,17,False,The Bed Centre,2017,7,30,1
ZA,2017-07-30,0,17,False,Bed centre,2017,7,30,1
ZA,2017-07-30,2,17,False,The Bed Shop,2017,7,30,0
ZA,2017-07-30,2,17,False,Tafelberg,2017,7,30,0
ZA,2017-07-30,0,17,False,The Mattress King,2017,7,30,1
ZA,2017-07-30,0,17,False,Mattress Gallery,2017,7,30,1
ZA,2017-07-30,2,17,False,Mattress Warehouse,2017,7,30,0
ZA,2017-07-30,0,17,False,Ericssons,2017,7,30,1
ZA,2017-08-06,6,10,False,Bradlows,2017,8,31,0
ZA,2017-08-06,4,10,False,Russells,2017,8,31,0
ZA,2017-08-06,0,10,False,Rochester,2017,8,31,1
ZA,2017-08-06,0,10,False,Sleepmasters,2017,8,31,1
ZA,2017-08-06,10,10,False,OK Furniture,2017,8,31,0
ZA,2017-08-06,14,10,False,House and Home,2017,8,31,0
ZA,2017-08-06,0,10,False,House & Home,2017,8,31,1
ZA,2017-08-06,6,10,False,Lewis,2017,8,31,0
ZA,2017-08-06,2,10,False,Beares,2017,8,31,0
ZA,2017-08-06,0,10,False,Best Home & Electric,2017,8,31,1
ZA,2017-08-06,0,10,False,Best Home and Electric,2017,8,31,1
ZA,2017-08-06,2,10,False,Best Home,2017,8,31,0
ZA,2017-08-06,6,10,False,Dial a Bed,2017,8,31,0
ZA,2017-08-06,0,10,False,The Bed Centre,2017,8,31,1
ZA,2017-08-06,0,10,False,Bed centre,2017,8,31,1
ZA,2017-08-06,2,10,False,The Bed Shop,2017,8,31,0
ZA,2017-08-06,4,10,False,Tafelberg,2017,8,31,0
ZA,2017-08-06,0,10,False,The Mattress King,2017,8,31,1
ZA,2017-08-06,0,10,False,Mattress Gallery,2017,8,31,1
ZA,2017-08-06,0,10,False,Mattress Warehouse,2017,8,31,1
ZA,2017-08-06,0,10,False,Ericssons,2017,8,31,1
ZA,2017-08-13,10,14,False,Bradlows,2017,8,32,0
ZA,2017-08-13,2,14,False,Russells,2017,8,32,0
ZA,2017-08-13,0,14,False,Rochester,2017,8,32,1
ZA,2017-08-13,0,14,False,Sleepmasters,2017,8,32,1
ZA,2017-08-13,14,14,False,OK Furniture,2017,8,32,0
ZA,2017-08-13,6,14,False,House and Home,2017,8,32,0
ZA,2017-08-13,0,14,False,House & Home,2017,8,32,1
ZA,2017-08-13,4,14,False,Lewis,2017,8,32,0
ZA,2017-08-13,0,14,False,Beares,2017,8,32,1
ZA,2017-08-13,0,14,False,Best Home & Electric,2017,8,32,1
ZA,2017-08-13,0,14,False,Best Home and Electric,2017,8,32,1
ZA,2017-08-13,0,14,False,Best Home,2017,8,32,1
ZA,2017-08-13,0,14,False,Dial a Bed,2017,8,32,1
ZA,2017-08-13,0,14,False,The Bed Centre,2017,8,32,1
ZA,2017-08-13,0,14,False,Bed centre,2017,8,32,1
ZA,2017-08-13,4,14,False,The Bed Shop,2017,8,32,0
ZA,2017-08-13,4,14,False,Tafelberg,2017,8,32,0
ZA,2017-08-13,0,14,False,The Mattress King,2017,8,32,1
ZA,2017-08-13,0,14,False,Mattress Gallery,2017,8,32,1
ZA,2017-08-13,0,14,False,Mattress Warehouse,2017,8,32,1
ZA,2017-08-13,2,14,False,Ericssons,2017,8,32,0
ZA,2017-08-20,6,15,False,Bradlows,2017,8,33,0
ZA,2017-08-20,0,15,False,Russells,2017,8,33,1
ZA,2017-08-20,4,15,False,Rochester,2017,8,33,0
ZA,2017-08-20,0,15,False,Sleepmasters,2017,8,33,1
ZA,2017-08-20,15,15,False,OK Furniture,2017,8,33,0
ZA,2017-08-20,15,15,False,House and Home,2017,8,33,0
ZA,2017-08-20,4,15,False,House & Home,2017,8,33,0
ZA,2017-08-20,2,15,False,Lewis,2017,8,33,0
ZA,2017-08-20,0,15,False,Beares,2017,8,33,1
ZA,2017-08-20,0,15,False,Best Home & Electric,2017,8,33,1
ZA,2017-08-20,0,15,False,Best Home and Electric,2017,8,33,1
ZA,2017-08-20,0,15,False,Best Home,2017,8,33,1
ZA,2017-08-20,8,15,False,Dial a Bed,2017,8,33,0
ZA,2017-08-20,0,15,False,The Bed Centre,2017,8,33,1
ZA,2017-08-20,2,15,False,Bed centre,2017,8,33,0
ZA,2017-08-20,2,15,False,The Bed Shop,2017,8,33,0
ZA,2017-08-20,4,15,False,Tafelberg,2017,8,33,0
ZA,2017-08-20,0,15,False,The Mattress King,2017,8,33,1
ZA,2017-08-20,0,15,False,Mattress Gallery,2017,8,33,1
ZA,2017-08-20,6,15,False,Mattress Warehouse,2017,8,33,0
ZA,2017-08-20,0,15,False,Ericssons,2017,8,33,1
ZA,2017-08-27,10,8,False,Bradlows,2017,8,34,0
ZA,2017-08-27,0,8,False,Russells,2017,8,34,1
ZA,2017-08-27,8,8,False,Rochester,2017,8,34,0
ZA,2017-08-27,0,8,False,Sleepmasters,2017,8,34,1
ZA,2017-08-27,8,8,False,OK Furniture,2017,8,34,0
ZA,2017-08-27,8,8,False,House and Home,2017,8,34,0
ZA,2017-08-27,0,8,False,House & Home,2017,8,34,1
ZA,2017-08-27,4,8,False,Lewis,2017,8,34,0
ZA,2017-08-27,0,8,False,Beares,2017,8,34,1
ZA,2017-08-27,0,8,False,Best Home & Electric,2017,8,34,1
ZA,2017-08-27,0,8,False,Best Home and Electric,2017,8,34,1
ZA,2017-08-27,2,8,False,Best Home,2017,8,34,0
ZA,2017-08-27,10,8,False,Dial a Bed,2017,8,34,0
ZA,2017-08-27,0,8,False,The Bed Centre,2017,8,34,1
ZA,2017-08-27,0,8,False,Bed centre,2017,8,34,1
ZA,2017-08-27,2,8,False,The Bed Shop,2017,8,34,0
ZA,2017-08-27,2,8,False,Tafelberg,2017,8,34,0
ZA,2017-08-27,0,8,False,The Mattress King,2017,8,34,1
ZA,2017-08-27,0,8,False,Mattress Gallery,2017,8,34,1
ZA,2017-08-27,0,8,False,Mattress Warehouse,2017,8,34,1
ZA,2017-08-27,0,8,False,Ericssons,2017,8,34,1
ZA,2017-09-03,4,12,False,Bradlows,2017,9,35,0
ZA,2017-09-03,8,12,False,Russells,2017,9,35,0
ZA,2017-09-03,6,12,False,Rochester,2017,9,35,0
ZA,2017-09-03,2,12,False,Sleepmasters,2017,9,35,0
ZA,2017-09-03,12,12,False,OK Furniture,2017,9,35,0
ZA,2017-09-03,10,12,False,House and Home,2017,9,35,0
ZA,2017-09-03,2,12,False,House & Home,2017,9,35,0
ZA,2017-09-03,10,12,False,Lewis,2017,9,35,0
ZA,2017-09-03,2,12,False,Beares,2017,9,35,0
ZA,2017-09-03,0,12,False,Best Home & Electric,2017,9,35,1
ZA,2017-09-03,2,12,False,Best Home and Electric,2017,9,35,0
ZA,2017-09-03,2,12,False,Best Home,2017,9,35,0
ZA,2017-09-03,4,12,False,Dial a Bed,2017,9,35,0
ZA,2017-09-03,0,12,False,The Bed Centre,2017,9,35,1
ZA,2017-09-03,2,12,False,Bed centre,2017,9,35,0
ZA,2017-09-03,2,12,False,The Bed Shop,2017,9,35,0
ZA,2017-09-03,2,12,False,Tafelberg,2017,9,35,0
ZA,2017-09-03,2,12,False,The Mattress King,2017,9,35,0
ZA,2017-09-03,0,12,False,Mattress Gallery,2017,9,35,1
ZA,2017-09-03,0,12,False,Mattress Warehouse,2017,9,35,1
ZA,2017-09-03,0,12,False,Ericssons,2017,9,35,1
ZA,2017-09-10,8,21,False,Bradlows,2017,9,36,0
ZA,2017-09-10,2,21,False,Russells,2017,9,36,0
ZA,2017-09-10,2,21,False,Rochester,2017,9,36,0
ZA,2017-09-10,0,21,False,Sleepmasters,2017,9,36,1
ZA,2017-09-10,21,21,False,OK Furniture,2017,9,36,0
ZA,2017-09-10,17,21,False,House and Home,2017,9,36,0
ZA,2017-09-10,0,21,False,House & Home,2017,9,36,1
ZA,2017-09-10,8,21,False,Lewis,2017,9,36,0
ZA,2017-09-10,0,21,False,Beares,2017,9,36,1
ZA,2017-09-10,0,21,False,Best Home & Electric,2017,9,36,1
ZA,2017-09-10,0,21,False,Best Home and Electric,2017,9,36,1
ZA,2017-09-10,0,21,False,Best Home,2017,9,36,1
ZA,2017-09-10,0,21,False,Dial a Bed,2017,9,36,1
ZA,2017-09-10,0,21,False,The Bed Centre,2017,9,36,1
ZA,2017-09-10,0,21,False,Bed centre,2017,9,36,1
ZA,2017-09-10,2,21,False,The Bed Shop,2017,9,36,0
ZA,2017-09-10,6,21,False,Tafelberg,2017,9,36,0
ZA,2017-09-10,2,21,False,The Mattress King,2017,9,36,0
ZA,2017-09-10,0,21,False,Mattress Gallery,2017,9,36,1
ZA,2017-09-10,0,21,False,Mattress Warehouse,2017,9,36,1
ZA,2017-09-10,0,21,False,Ericssons,2017,9,36,1
ZA,2017-09-17,8,16,False,Bradlows,2017,9,37,0
ZA,2017-09-17,2,16,False,Russells,2017,9,37,0
ZA,2017-09-17,0,16,False,Rochester,2017,9,37,1
ZA,2017-09-17,6,16,False,Sleepmasters,2017,9,37,0
ZA,2017-09-17,16,16,False,OK Furniture,2017,9,37,0
ZA,2017-09-17,16,16,False,House and Home,2017,9,37,0
ZA,2017-09-17,0,16,False,House & Home,2017,9,37,1
ZA,2017-09-17,12,16,False,Lewis,2017,9,37,0
ZA,2017-09-17,0,16,False,Beares,2017,9,37,1
ZA,2017-09-17,0,16,False,Best Home & Electric,2017,9,37,1
ZA,2017-09-17,0,16,False,Best Home and Electric,2017,9,37,1
ZA,2017-09-17,2,16,False,Best Home,2017,9,37,0
ZA,2017-09-17,12,16,False,Dial a Bed,2017,9,37,0
ZA,2017-09-17,0,16,False,The Bed Centre,2017,9,37,1
ZA,2017-09-17,4,16,False,Bed centre,2017,9,37,0
ZA,2017-09-17,2,16,False,The Bed Shop,2017,9,37,0
ZA,2017-09-17,6,16,False,Tafelberg,2017,9,37,0
ZA,2017-09-17,2,16,False,The Mattress King,2017,9,37,0
ZA,2017-09-17,0,16,False,Mattress Gallery,2017,9,37,1
ZA,2017-09-17,2,16,False,Mattress Warehouse,2017,9,37,0
ZA,2017-09-17,0,16,False,Ericssons,2017,9,37,1
ZA,2017-09-24,15,27,False,Bradlows,2017,9,38,0
ZA,2017-09-24,4,27,False,Russells,2017,9,38,0
ZA,2017-09-24,2,27,False,Rochester,2017,9,38,0
ZA,2017-09-24,2,27,False,Sleepmasters,2017,9,38,0
ZA,2017-09-24,27,27,False,OK Furniture,2017,9,38,0
ZA,2017-09-24,17,27,False,House and Home,2017,9,38,0
ZA,2017-09-24,0,27,False,House & Home,2017,9,38,1
ZA,2017-09-24,2,27,False,Lewis,2017,9,38,0
ZA,2017-09-24,0,27,False,Beares,2017,9,38,1
ZA,2017-09-24,0,27,False,Best Home & Electric,2017,9,38,1
ZA,2017-09-24,0,27,False,Best Home and Electric,2017,9,38,1
ZA,2017-09-24,4,27,False,Best Home,2017,9,38,0
ZA,2017-09-24,8,27,False,Dial a Bed,2017,9,38,0
ZA,2017-09-24,0,27,False,The Bed Centre,2017,9,38,1
ZA,2017-09-24,0,27,False,Bed centre,2017,9,38,1
ZA,2017-09-24,4,27,False,The Bed Shop,2017,9,38,0
ZA,2017-09-24,8,27,False,Tafelberg,2017,9,38,0
ZA,2017-09-24,0,27,False,The Mattress King,2017,9,38,1
ZA,2017-09-24,0,27,False,Mattress Gallery,2017,9,38,1
ZA,2017-09-24,2,27,False,Mattress Warehouse,2017,9,38,0
ZA,2017-09-24,2,27,False,Ericssons,2017,9,38,0
ZA,2017-10-01,10,14,False,Bradlows,2017,10,39,0
ZA,2017-10-01,0,14,False,Russells,2017,10,39,1
ZA,2017-10-01,2,14,False,Rochester,2017,10,39,0
ZA,2017-10-01,2,14,False,Sleepmasters,2017,10,39,0
ZA,2017-10-01,14,14,False,OK Furniture,2017,10,39,0
ZA,2017-10-01,6,14,False,House and Home,2017,10,39,0
ZA,2017-10-01,2,14,False,House & Home,2017,10,39,0
ZA,2017-10-01,10,14,False,Lewis,2017,10,39,0
ZA,2017-10-01,2,14,False,Beares,2017,10,39,0
ZA,2017-10-01,0,14,False,Best Home & Electric,2017,10,39,1
ZA,2017-10-01,0,14,False,Best Home and Electric,2017,10,39,1
ZA,2017-10-01,2,14,False,Best Home,2017,10,39,0
ZA,2017-10-01,6,14,False,Dial a Bed,2017,10,39,0
ZA,2017-10-01,2,14,False,The Bed Centre,2017,10,39,0
ZA,2017-10-01,0,14,False,Bed centre,2017,10,39,1
ZA,2017-10-01,6,14,False,The Bed Shop,2017,10,39,0
ZA,2017-10-01,0,14,False,Tafelberg,2017,10,39,1
ZA,2017-10-01,0,14,False,The Mattress King,2017,10,39,1
ZA,2017-10-01,0,14,False,Mattress Gallery,2017,10,39,1
ZA,2017-10-01,0,14,False,Mattress Warehouse,2017,10,39,1
ZA,2017-10-01,0,14,False,Ericssons,2017,10,39,1
ZA,2017-10-08,0,12,False,Bradlows,2017,10,40,1
ZA,2017-10-08,0,12,False,Russells,2017,10,40,1
ZA,2017-10-08,8,12,False,Rochester,2017,10,40,0
ZA,2017-10-08,0,12,False,Sleepmasters,2017,10,40,1
ZA,2017-10-08,12,12,False,OK Furniture,2017,10,40,0
ZA,2017-10-08,17,12,False,House and Home,2017,10,40,0
ZA,2017-10-08,0,12,False,House & Home,2017,10,40,1
ZA,2017-10-08,14,12,False,Lewis,2017,10,40,0
ZA,2017-10-08,0,12,False,Beares,2017,10,40,1
ZA,2017-10-08,0,12,False,Best Home & Electric,2017,10,40,1
ZA,2017-10-08,0,12,False,Best Home and Electric,2017,10,40,1
ZA,2017-10-08,0,12,False,Best Home,2017,10,40,1
ZA,2017-10-08,6,12,False,Dial a Bed,2017,10,40,0
